SMILES,cv
CC1OC2C1N1CC21C,32.579
O=Cc1conn1,19.226
COc1ocnc1C,27.376
CC1=CC2OC2C1O,27.682
C1CC2(CO2)C2NC12,26.258
CC#CCC(C)CC#N,37.531
CC1OCC1C1CN1C,35.218
CCc1[nH]nc(O)c1N,34.572
O=c1occ(CCO)o1,29.479
O=COc1cnnnn1,24.682
CN(C=O)c1cnno1,28.593
CNC(=O)NC(=O)OC,34.655
CC12CCC1CC(=O)O2,31.202
O=CC12C=CCC1CO2,28.919
C#CC1(CC)CC1O,33.942
CC12CC3(C)NC3C1N2,33.474
CCC1COC(=N)C1C,35.463
O=C1NC23CC=CC12C3,27.374
OC1C2CN2C2CC12O,31.66
CCN(C)c1cocn1,32.868
CCC1C=CCC2OC12,32.841
COC1(C)OCC2NC21,33.639
C#CC1(C=O)CO1,23.934
O=CC1(O)CC2OC2C1,30.333
CCCC(=O)N(C)CC,40.464
CC1CC2OC(C)C2C1,34.551
c1cnc(C2CN2)nc1,26.766
N=CN1CCOCC1=O,29.535
CC(C)C(C)([NH3+])C(=O)[O-],39.694
CC(=O)NCC1CN1,31.259
O=C1OCC2C3CN2C13,25.477
CC12CC3C1C1CC1C32,30.519
CC1C(C)C2(O)C(C)C12,38.992
CCN1C2C3OC3C21,27.903
c1cn(C2CC2)cn1,25.456
CC1N(C)CC12CO2,31.17
CCC(=O)CC1CC1C,38.467
O=C1C(O)CC1CCO,35.187
O=CC1=NCC2CC2N1,29.084
C#CC1C(O)CC1CC,37.098
N#CC1CN1C1CC1,27.835
C#CC12C=CC(C)C1O2,31.816
N#CCN1C2CCC1C2,29.96
CC1C(C)C1CC=O,33.5
O=C1NCC(O)CO1,27.096
CCC12C(C)C1C1NC12,35.478
N#CC1(N)COC2CC21,30.826
C#Cc1c[nH]c(=O)n1C,31.435
OCC1C2COCC12,28.191
N=CN(C(N)=O)C(N)=O,31.729
Cn1ncc(C#N)n1,23.524
CC1CC(O)CC2OC12,33.899
CCN=C1CCC(=O)N1,32.873
CC(O)c1ccn(C)n1,33.915
Cc1[nH]nnc(=O)c1N,30.463
CCC(=O)C(CO)OC,38.459
Nc1ccc(=O)[nH]c1O,29.483
CCc1[nH]nnc1NC,33.578
CC(C(N)=O)C1CC1,33.386
c1ncc2cncn2n1,22.451
CC12C=CC3C(CO1)C32,29.497
C#Cc1nc(O)nn1C,29.912
CNc1coc(N)c1C,35.842
CCC1OCOCC1O,34.299
N=c1[nH]ncc(O)c1N,31.208
CC12C(O)CC1N1CC12,32.977
O=CC1C2CC=CCN12,29.878
Cc1cc(O)no1,22.655
CC1CNC2C(=O)OC12,29.646
N=COc1cnc(O)o1,27.415
CC#Cc1ccc(C)o1,32.461
CCCOC1C(C)C1O,38.998
C1OC23CC4CC12CC43,27.194
CC#CC1(C(C)O)CO1,37.141
N=c1[nH]ncnc1C=O,26.68
C1CC2CCOC2=N1,24.842
CCC(CC)OC(C)=O,39.887
CC1C(O)C1CCC#N,36.033
Cc1n[nH]cc1N(C)C,34.871
O=Cc1c[nH]c(=O)o1,23.06
CC12CC3C1C2N3C=O,30.109
CC1CC(CC#N)N1C,35.783
CC12COC1(C1CC1)C2,33.934
CC1CCC2CC1C2=O,32.127
C#CC12COC1C2CO,32.741
OC1(C2CO2)CC2NC21,30.858
OC1CC=C2CC3C2C13,30.158
CC12CCC1C(O)C2O,35.061
CC1CN1CC(O)C#N,35.263
O=C1CCC1O,21.28
CC(C)COCCC=O,39.253
CC(=O)NC=N,22.603
C#CCC12CCC(C1)O2,31.877
CC1=CC2CC1(CO)C2,34.11
CC1CC2OC1C1NC21,29.521
CN=C1OC(C)C12CO2,32.904
O=C1OC2CCC1C2O,28.426
CC1C(=O)CC1CC#N,33.089
CC(=O)NC1CC1C#N,33.191
Cc1c(C=O)ccn1C,32.643
O=CC1(C=O)NCC1=O,29.589
CNc1ncoc1N,28.012
CC1=CC(O)C(C)(O)C1,37.178
O=CC1CC(=O)N1,22.661
CC1OC2CC3CC3C12,31.149
CCCOCC(C)(C)O,42.615
CN=C1OC(=O)C2NC12,28.346
CC1(CO)OCC1=NO,34.93
O=C1NC2C3CC12CO3,26.703
CC(C=O)C1(C)CN1C,38.457
CC(=O)C1C2C3CC3C12,32.077
CN1CC(=O)CC1C=O,32.105
CCC12NC1(C)CC2=O,34.845
NC(=O)NC=NC1CC1,34.113
O=C1CCN1C1CC1O,30.898
Nc1ncc(N2CC2)o1,29.457
C1CC2(C1)OC2C1CO1,31.379
CC(C)C1C2COCC21,35.14
[NH3+]C1C2CC(C(=O)[O-])C12,31.433
C#CC(=O)C#CC=O,26.423
Oc1n[nH]c2nc[nH]c12,26.184
N=C1C=CC(=N)OCO1,27.675
C#CC1=NCC(=O)CN1,30.327
CN(C)c1nnn(C)n1,32.266
OC1C2OC2CC12CC2,31.012
COC1(CC=O)COC1,33.725
C#CCOC(=O)C1CN1,31.705
COC1(C)CNCC1=O,34.893
NCC(=O)OCC1CO1,33.566
CNc1cc(N)[nH]n1,30.043
CC#CC(COC)OC,38.919
OC1C2COC3C1C23,25.023
O=CC12C=CCC1OC2,28.727
CCC1COCO1,25.768
C#CC1(C#C)CC(=O)O1,30.803
CC12CC(O1)C2OC=O,30.849
CC1(COC=N)COC1,34.294
O=C1COC1CCO,29.208
CCC1(C)OC12CCC2,37.471
CC(C)C1CN1C1CC1,38.137
CC1N2CCOCC12C,34.631
C1C2CC3(CO2)COC13,27.528
CCC1CC2C(C)C12C,39.073
OCC1CCC2COC12,32.319
Cn1ncnc1NC=O,28.308
CC1CN1CC1(C)CC1,38.26
N#CC(N)COC=O,28.785
N=C1OC(CO)C2OC12,29.237
C1=CC2(C3CO3)CC1C2,29.532
CC12CN1C(C#N)C2=O,29.919
COCCC(=O)C(C)=O,36.375
O=CC1C2CC3C1C23,24.964
C#CC(C)OC(C)=O,32.248
N=C1N2CC2C1(O)CO,31.679
OC1C2OC3C(O2)C13,22.608
O=CCNc1cnc[nH]1,29.714
CC12CCC1N(C=O)C2,32.64
C#CC#CCC1CO1,28.879
O=Cc1ccc[nH]c1=O,27.008
C#CC1C2C=CCC12,27.189
CC12CC3(O)C(O)C1C23,33.842
CC#CC1CC1(N)C#N,35.073
C1OCC2=C1COC2,24.757
CC1C(O)C2C(=N)OC12,31.494
CC1COC1CC=O,30.154
CCC1C(=O)C2CN12,28.449
O=C([O-])C1COCC[NH2+]1,29.937
N#CCNC(=O)NC=N,31.928
N#CC1(C2CC2)CCN1,32.281
CC12C(O)C3C(O)C1N32,31.487
N#CC1C(O)C1(O)C#N,31.057
O=C1C2OC3C1OCC23,24.772
N#CC1C2CCCCC12,31.024
CCC1CC(=O)OC1C,34.65
N#CC(=N)N1CCCC1,30.958
C1NC2(COC2)C2OC12,28.938
CC(O)C1CCCCC1,37.862
C#CC1CN1CC1CC1,34.645
C[NH2+]C1(C(=O)[O-])CC1N,35.057
O=C1CCC2C=CC1O2,27.59
C1CC2(O1)C1COC12,25.465
COC12CN(C1)C2,24.235
Cc1cc(NC=N)on1,30.809
C#CC(=O)N(C=N)C=N,31.341
C#CCCCOCC#C,37.221
COC(C)C1OCCO1,34.525
O=C1OCC2C3C1CN23,25.965
CC1C2N1C1CC2(O)C1,32.126
C1=CC2(CCOC1)CN2,31.41
OCC1OCCCC1O,34.388
C1=CC2OCC23CC1C3,28.018
CCOC(C)C#CC#N,35.605
CC1=C2CN3CC(C1)C23,29.931
CC12C3C4N1C4(C=O)C32,29.153
CCc1[nH]nnc1C,29.14
O=CC12CN=C3OC1C32,27.485
CC(C)CC(O)CC#N,39.32
C#CC#CC1C=CCO1,30.524
CC12COCC=CC1C2,33.087
CC1C2CC(C=O)CN12,32.399
CCCCC#CC(C)=O,38.295
O=CC(=O)COC1CC1,32.426
CC1C=CC2(C)COC12,33.336
OCC1(O)CC1O,28.819
CN1C2CC3C2C31C=O,30.293
O=Cn1nc(O)oc1=O,25.894
C#CC1OCC2COC21,29.278
CC(=O)CCC(C)O,35.605
Cc1[nH]c(N)cc1C=O,32.984
CC1NC1(C)C1CCO1,35.789
C#CC#CC1CN1CC,35.202
COC1(C)CC1(O)C#N,36.266
CN1CC2(C)C(=O)CC12,33.959
CCC1NC1(C#N)CO,35.346
C1OC2CC3(CC3)C1O2,28.57
COc1n[nH]nc1O,26.522
CC1(CC=O)C(O)C1O,36.586
CC12C3CN1C(C=O)C32,30.395
C1C2CN3C1C1C3CN21,24.878
c1cc(C2CN2)c[nH]1,26.362
Nc1nc[nH]c1O,23.334
O=c1oc2ccoc2o1,23.039
CC#Cc1ccc(C)[nH]1,33.834
CCOC(=N)OC1CC1,34.972
CC1COC12C(C)C2C,37.678
N#CC1N2CCC1(O)C2,29.757
CC(C#CC#N)N1CC1,32.895
C1COC2=NCCN2C1,28.539
Cc1cnoc(=N)c1C,31.862
CC(CO)C(O)C=O,33.546
CCC(C#CC=O)CO,36.919
CC1C2OC(=N)CC12C,33.561
OC12C3CC1CC2C3,27.171
O=c1[nH]c2ncoc2[nH]1,24.58
CC1CCOCC2CN12,33.212
CC12C(=O)NC1C2CO,33.23
CC12CC(C1)C1(O)CC21,33.241
CNc1cnc(=N)[nH]n1,30.501
CC1CC2C(C)C1C2C,37.031
CC1CC2C3OC1(C)C23,32.673
CC(C)C1OCCO1,31.466
CC1CC1(O)C#CC=O,34.781
Cc1nc2[nH]ccn2n1,27.194
N#CCC1=CC(=O)NC1,29.321
CCC(C)OC=NC,35.703
COC=NCC1CC1O,36.091
CNc1cnn(C)c1N,34.343
C#CC1C(O)C(C)N1C,37.317
Nc1ncc(=O)on1,23.949
CCC1=CC(O)C(O)C1,35.717
CN1C(=N)C2CN2C1=O,28.825
CC12C=CCC1O2,24.013
CC(CC=O)C(O)C#N,35.676
CC1C2OC2C12CC2O,33.174
CC1=CC=CC2CC1O2,30.259
CN1CC(O)CC1C#N,33.475
N#Cc1c(N)c[nH]c1O,31.45
NC(=O)n1cn[nH]c1=O,28.017
CC12COCC13CC2C3,31.152
OCC#CCC1CO1,30.233
O=C1C=CCC2OCC12,27.85
C#CCC(=O)C(C)C=O,35.26
O=CC1(C2CC2)CC1,29.881
CC1C2COC1OC2,26.345
CCCC12OC3C1CC32,32.747
COC(=O)C(C)(C)O,34.733
C#CC12COC(C)C1O2,31.725
CC1C=CN(C=O)CC1,32.524
CCN1C(=O)C2CC21C,34.448
CCOc1nn[nH]c1C,32.515
O=C1CCC=C1C1CO1,29.464
N#CCN=c1ocno1,25.8
CCC1OCC1O,27.888
O=C1OCCC12CCO2,28.575
CC12C3CCC1N1C3C12,29.325
CC12C(O)CCC1C2O,35.23
COC1(C)C=C(C)CC1,38.064
CC#CC1C(O)C2NC12,32.959
OC12COC(C1)C1OC12,28.205
c1cc2ncnc-2on1,22.14
CC1CCc2cc[nH]c21,31.441
O=C1CC2C=CC1(O)C2,29.048
C1CC2CC23CCC1C3,31.237
Cc1nnn(C(N)=O)n1,29.155
CCC(C#N)(C#N)OC,35.17
O=C1CCC2CC=CN12,28.405
C#CC1CCC2CC1C2,32.166
CC12CC3CC1C2C3,27.506
O=CC12CN=COC1C2,28.3
CNc1onc(O)c1N,32.651
C#Cc1onnc1CO,28.983
CCC12CC1(C)N=CO2,33.675
CC12C=CC3(O)CC1C32,32.267
CC1CCCC1OC=O,33.946
CC12CCC(O1)C(=N)O2,29.712
CNc1c[nH]cc1O,29.468
CC1C2C3CC4C(C32)N14,28.448
CC1C2C3OC3C12C=O,30.643
NC(=O)C1C2C3CC3N12,30.819
CCC1(C#N)NC2CC21,33.103
CC1(C#N)CN1CC=O,33.344
CC12C(O)CC1C1NC12,32.203
OC1CC2(CN2)C1O,28.854
CC1OC1CCOC=O,34.061
CC(C#CC[NH3+])C(=O)[O-],35.799
CC1(C)COC12CCC2,36.185
CCCC1(C=O)CN1,32.133
CC1(C)C2CCC(O)C21,36.782
C#Cc1nnoc1C=O,26.569
O=C1CNCCN2CC12,30.67
N#CCC1NC12CCC2,32.273
CC12OCC1C21CCO1,31.551
CC#CC12COC(C1)C2,31.763
CC1OC(=N)C1C1CC1,33.407
C#CC1(C(=O)C=O)CN1,31.224
C#Cc1ncn[nH]c1=N,27.806
CC12C3C4C(N31)C42CO,31.549
N=c1nn[nH]cc1F,23.074
CC1(C)NC12CN1CC12,34.528
O=C1NCC2OC3C1C23,26.568
COc1cc(N)oc1O,33.397
CC#CC(=O)CC1CO1,33.497
NC(=O)c1coc(N)c1,31.283
CN1CCc2cn[nH]c21,29.41
CN(CC#N)C(=N)C#N,32.019
C#CC1NC(C)C1=NO,34.562
O=C1CCN2CC(C2)O1,28.611
O=CN1C2C=CC1C2O,29.141
CC1(C)CC12CCC2O,38.003
C#CC1=CC(C)OC1C,35.019
Cc1[nH]c(C#N)cc1O,31.592
N=COc1cocc1N,30.323
Cc1n[nH]c(=N)c(C)n1,31.84
CC(C)C1(C=O)COC1,35.978
C1=NC2CCCN=C2N1,28.033
CC1CC2(CC2)N1C=O,33.766
N=COC12CC1OC2=O,28.172
Cc1nc(C=O)co1,24.925
CC(C#N)C1(C)CC1C,38.448
CC1(C2C=CCC2)CO1,33.463
CC1=CCOCC12CN2,32.469
CN1C2C3NC3C21,23.74
C#CCc1nc(C)n[nH]1,31.189
CCC1OC12C1CC2O1,31.693
C1=C2COC2C2CC2C1,28.857
CC1=CC(CO)OC1C,35.949
CCC1CC(C)(CC)O1,40.035
CCOc1n[nH]c(=N)[nH]1,32.342
CC1=CCCNC(=O)C1,33.328
CC(=O)OC1C2CC1C2,31.156
CC1=NC2C(C#N)C2O1,28.209
O=C1CC2C(O)C2C1O,31.124
OCC12CCOC1CC2,32.944
N=C1OC2C=CC1CO2,26.358
C1=NC2(C3CN3)CC2O1,28.187
CC#CC#CC,24.215
CN=C(NC)C(N)=O,33.415
CCOCC1CC1C=O,35.933
OCC12OC1CC1OC12,29.814
CCC1C(CC)C1CO,40.742
OCCC1CCCOC1,35.534
COC1CC1CC#N,30.194
C#CC12CC3=CCC1C32,29.846
O=C1NC=CC12CC2,26.325
CC1(C=O)CCC2NC21,32.713
CC1(C2(C#N)CN2)CO1,32.313
O=C1NCC(O)CC1O,32.44
Cc1ccnc(F)c1,24.979
CCn1cnc(OC)n1,31.491
O=C1OC2CC(O)C12O,30.193
CC(=N)OC1CCCC1,34.734
CN1CC1(C#N)CC=O,33.231
CN(C)c1n[nH]c(O)n1,32.441
CC1=CC2CC1N=CO2,28.511
N#Cc1cnc(N)nc1,27.382
CC1OCCCC1C#N,32.848
c1cc2c([nH]1)CCCC2,30.276
N1C2C3OC4C2OC4C13,22.643
COC(C)(C[NH3+])C(=O)[O-],36.963
N#Cc1nonc1CN,27.742
C1CC2(C1)COC2,24.578
C1OC1C1CC2(CC2)C1,32.949
CC1(n2cccc2)CC1,32.658
CC1CC1n1cncn1,29.461
CCC(C(N)=O)C(C)O,40.72
C[NH2+]C(C)C(O)C(=O)[O-],36.507
CC1C(=O)NCCN1C,34.359
C#Cc1cc(C)co1,27.52
C#CC12COC3C1CC32,28.68
CC12C3CC1(C#N)CN32,29.728
OC12CC3C1C1CC1C32,29.15
O=CC12CC1C1CC1O2,28.924
OC1C=CC2C3CC3C12,29.945
CCC(C)(C#N)OC=O,35.743
C1c2[nH]nnc2C2CN12,24.749
CCC12OC1CC1NC12,31.862
C#CC1=NCCO1,22.256
OC1C2CC3OC3C1C2,29.676
C1CC23NC4C2OC43C1,27.69
N=C1OCC12OCC2O,30.106
CC1CC12C(=O)C1NC12,31.47
COc1c(C)coc1C,34.625
OC1CC2C(C1)C1CC21,31.347
C#CC1OC(C)C1C,32.041
C#CC1(C)NC1C(N)=O,35.735
Nc1cn(C=O)nn1,24.702
CCC1=CCC2(CO2)C1,33.917
C#Cc1cccoc1=O,27.802
N#CC1CCC1C=O,27.126
CC1(CCO)OC1C=O,35.739
C#CCCc1nn[nH]n1,29.022
CC1(C2CC2)OC2CC21,33.769
C[NH+]1CC(C)(C(=O)[O-])C1,34.336
N=C1NC(=N)C2CC1O2,27.685
C1NC12C1OC2C12CN2,29.151
CC12CC1N(C=O)C2=O,30.464
O=CC1COC(=O)O1,23.26
C1=C2CN3C2C3C2OC12,25.8
CCOC(C#N)C(C)C,39.209
CC(C)OCC(N)=O,34.813
CC(=O)c1c[nH]c(C)n1,31.904
NC(=O)COC1CCC1,34.69
CC1(C)CC(C(N)=O)C1,38.101
CCC1C=CC(CO)C1,36.819
COc1c(N)n[nH]c1O,33.181
O=CCC12CC1C1CN12,30.727
N=C1OC2C1NC1CC12,27.597
CC(C)C12C=CCC1N2,35.002
CC1CN=COC(C)C1,35.248
CC12C=CC3CN1C3C2,30.07
CC1OCC12C(C)C2O,36.195
CCC1(C=O)OC1C,32.251
Nc1cccnc(=O)c1,29.291
Cc1cc2c([nH]1)C=CC2,30.421
CC#CC1C2C3OC2C13,29.777
CC1(C)C(O)C1(O)C#N,36.854
CC(CO)CC1CC1O,39.523
CC1(C2(C)CO2)CCC1,37.067
N=c1cnc(N)c(N)o1,30.848
C1CC2C3CN4C(C13)C24,26.176
N#CC1=NCCC(=N)N1,28.861
CC1(C)C(C=O)C1(C)C,40.381
CC1COC2(CC2)C1C,36.213
N=C1CCCN1C=O,26.482
Cc1nn(C=O)nc1C,30.516
CN=C1C=CCCCO1,32.694
O=C1OCCN2CC1C2,28.299
CCC12CN3C1CC32C,34.596
N#CC1(CN)CNC=N1,31.7
CC1CC2NC(=O)C2C1,31.959
CCC#Cc1nc[nH]n1,29.907
CC(O)(C#N)C(=O)C=O,32.683
CC(=O)C1COC(=N)N1,31.248
CC(C)(C#N)C(O)C=O,36.103
C#CCCCN=COC,37.392
c1n[nH]cc1C1COC1,27.773
CC1OCOC(=N)C1=O,30.011
N#CCOC(=O)CO,28.308
C#CC1CC2OC2C1=O,29.161
CC1(O)C2OCC(O)C21,34.079
O=C1CC2CC(=O)C1O2,26.732
C#CC1CNCC(=O)N1,31.502
CCC12CC(=O)C(C1)O2,31.726
CC1(C(=O)CCO)CC1,37.309
O=C1CC2(CC2)CO1,26.256
CC1=CC2CC2CC=C1,32.868
C1COC2CC(CO1)C2,31.206
O=C1NCc2[nH]cnc21,25.828
O=c1ocnc(O)c1F,25.555
CC#CC1OCOC1=O,29.765
N=C(C(=O)CO)N1CC1,32.617
CC12OC1C1(CC1)C2O,33.352
CC1NC1(C)CCO,35.435
C#CC(NC)C(=O)C#N,33.682
CC1=CC(CO)CC1C,37.764
Cc1cnnn1C(C)C,34.119
N#CCc1cocn1,23.085
CC1CC(C#N)C(=O)O1,29.885
CC#CC12CC(N1)C2O,32.363
C1=CC2C3CC(C1)OC23,27.619
CC1NC1C(N)CC#N,36.221
N#Cc1coc(=N)o1,22.33
O=C1C=CC=CC(O)C1,30.628
C#CCCNC(C)=O,33.074
CNC(=O)N(C)CCO,38.672
CN1CC2C1=NCC2O,31.612
C1CC(C2CC2)CCO1,33.65
CC1(O)C(=O)OC12CC2,33.086
OCC1=CC(O)CCC1,35.361
C#CCC(N)C(O)C#N,35.318
CC12CCC3(C1)OCC23,31.849
CC(C)C12CN3CC1C32,33.848
COCCC1CC1O,33.535
CCCC(O)(C#N)C#N,35.566
C#CC1CCCC1C=O,33.158
c1cc(C2CC2)ccn1,28.58
CCC1=NC(CO)CO1,33.728
N#CCNC1CCC1O,33.938
CC1CC2CC12,22.557
C1=NCCCO1,18.772
CC(C)C1CNC1=O,31.96
C1OCC2OC1C1CC21,27.645
C#CC(C)(C#N)N(C)C,38.319
CC(=O)C(O)CCC=O,36.059
NC1C(=O)OCCC1O,32.513
O=CC(=N[O-])C1C[NH2+]C1,30.723
OCCC12CCC1N2,30.385
OCC12CC1CCC2O,34.328
CCC1C=C(C)C(=N)O1,34.317
CN=COC1(C)CC1,32.886
OCC12CCC1OCO2,31.151
Cn1nn[nH]c(=N)c1=O,28.634
OCC1COC12CC2,30.152
CC12CC3C4C1C2(C)N34,31.431
N#CC1(N)C=CC2OC21,29.479
CN=C1CCCC(=O)N1,32.22
Cc1[nH]ccc1C1CN1,32.275
CC(=O)C12OCC1C2C,33.715
CCc1cnn(CC)n1,33.231
Cc1c(N)cnoc1=N,31.77
Cc1noc2nnnn12,23.886
Cc1n[nH]c(=O)c(N)n1,30.309
Cc1nc(CCO)c[nH]1,33.965
CCOC1C2C3NC3C12,32.634
c1cc(C2CN2)on1,23.773
C#CCC1(C#N)CN1,28.623
C#CC(=O)C1C=CCO1,29.863
C#CC1COC(N)=N1,27.728
O=C1OCCCC2NC12,29.439
CC1(O)C(=O)C2(C)CC12,35.426
CCC(O)COC(C)=N,39.324
CC1CC12OCC1OC12,31.254
CC1CC2C(C)C(C)C12,37.643
OC12CC1C1CC12O,28.968
CC1C2OCC1(O)C2O,33.496
O=C1NCC(O)C2CC12,31.097
CC(CO)CC#CC#N,35.779
Cc1cc(C=O)c(N)o1,31.94
CC1CC2(O1)C(C)C2O,36.492
COC1(C)CN=C(C)O1,35.187
O=CCC1C2C3NC3C12,30.484
OC1C=CC2(CC2)C1O,32.702
OCC(O)CO,25.116
N=c1nc(O)[n-]c(N)[nH+]1,28.93
C1OCC23COC12CO3,27.208
CC12CC3C(CN31)C2=O,29.088
CC12CC3OC1C3N2,25.563
CC1NC(C#N)CC1=O,31.475
CNc1nccoc1=O,29.217
O=c1cccccn1,23.376
O=CCNc1cocn1,28.692
CC(C)(O)C1NC1CO,39.533
Cc1nc(N)nc(=O)o1,29.562
CCC1C(C=O)C2CC12,34.111
C#CC(C)(C)COC=O,37.296
OC12CCC3CC1C32,27.173
CC1OC2C(O)C2C1O,32.233
CC#CCC(C)C1CO1,37.13
CC(=O)c1cc(N)c[nH]1,33.255
N#Cc1c[nH]nc1C#N,25.066
CC1CC2C3C(=O)N1C23,28.877
COc1noc(CN)n1,30.464
N#CC(=N)N1CCC1=N,29.874
O=C1NC2C3CC1OC32,26.111
CC1CC(C)C(C)C1C,40.962
CC1(OC(=N)C=O)CC1,33.833
CC1(C#N)CCCC1,30.45
C#CCOC1(CO)CC1,36.2
CC(C)C1CC(C#N)C1,36.436
CN1C2C3CN4C2C4C31,27.09
CCCC1CC(C)C1O,39.9
C1C2C1C13NC4C1N2C43,25.39
CC12CC(C)(O1)C2C#N,33.34
CC1C2C=C(C#N)C1O2,28.821
CCC12CC(C)(C1)C2C,38.942
CCC1OC(C)C1(C)C,40.825
Cc1c[nH]c(C)n1,25.66
CC1(O)CC(O)C1(C)C,41.019
O=C1CC2OCCC1O2,27.418
CC(C#N)CCCO,33.848
C1CC1OCC1CO1,29.512
CC(O)C1(C=O)CCO1,34.663
N#CC1OC12COC2=O,26.377
CCC1=CC(C)C2NC12,34.869
CN1C2CC1(C)C2=O,29.443
CC(O)C1CC1C1CO1,35.872
C#CC1CC(=O)OC1C,32.116
C1OCC2CC2C2CC12,30.816
C1CC2(O1)C1COCC12,29.273
CC1C2CC(O)C(=O)C12,32.309
O=C1CC2(CO)CC12,28.312
O=CNCC(=O)NC=O,31.22
C#CCCC1OCC1O,35.095
Cc1cc[nH]c1C,26.923
O=CCOc1conn1,27.119
C#CC12CC1C1(C)NC21,33.219
CC(C)C1OCC1C=O,35.647
CC12NC3(C)C1NC23,29.043
O=CC1CC=CNC1=O,29.405
C#CC(CCC=O)=NO,34.452
O=C1CCN1CCCO,34.459
C#CC1(C)OC1C1CC1,35.339
CC12CC1(C)C1(CC1)O2,35.636
CCC(=O)C(=O)CC,33.271
C#CCC1(C)OCC1C,37.499
O=CC1(CO)NCC1O,33.992
C#Cc1cocc1CC,32.328
CC(C)(C)C(CO)CO,43.477
C1OC2C3C1N1C2C31,21.368
C#CC1(OCC=O)CC1,34.127
COC1CC2CN3C2C13,30.134
OCC1C2CC2C12CC2,33.918
c1nc2c3n1CC3CO2,24.256
FC(F)(F)C1CC2OC21,27.55
CC1CC(C)C1CC#N,36.415
N#CCCC1CC=CC1,32.585
CCC(CO)OC(C)C,42.089
N=C1OCC1(N)CO,29.33
CCNc1ncoc1N,32.887
CC(C#N)C(C)(O)C#N,35.996
C#CC(C)NC(=O)CO,36.632
C#CC(CCC)COC,40.337
O=CC1CC2OC2C1O,29.681
O1C2C3C4C1C1C2N1C34,22.125
CC12C=CCCC(C1)C2,33.857
CCN=COC(C)C#N,36.071
C1CC23CCOC2(C1)C3,30.424
CC1(C)C2CC(CO)C21,37.575
CCOC(=N)CC=O,31.204
C1NC12C1C3C4C3N1C42,25.972
CC(O)C1CC2(C)CC12,37.816
N=C1OC2C3NC1C32O,27.237
O=C1CN2C(=O)CCC12,27.716
C#CC1=CC(=O)CC1=O,28.713
CC1OC23CCC12OC3,31.015
OC1C2C3CC1N1C3C21,26.632
C1CC2(C3CC3)CC1C2,32.461
C#CCC(N)C(=O)OC,36.585
O=C1CC23CC4C2NC143,27.054
CNC(C)(C=O)CC#N,36.831
CC1C=CC(=O)CO1,27.543
CC1(C)C2OCCC21C,36.939
CC#CC#CCC(C)=O,35.898
CC1(C)C=CC2(CC2)C1,36.541
CC1(C=O)C(O)C1C=O,34.202
COCC(N)(C#N)C#N,34.524
O=C1C=CCC1=NO,25.411
C#CC(CC)C1OC1C,38.005
O=CC1OC1C(F)(F)F,27.946
CC1(O)CC1OCC#N,35.125
C#CC1CC(=O)C1C,30.471
OC12C3C=CC1C2C=C3,28.529
C1C2NC1c1onnc12,26.122
OCC1C2C3CC2N13,26.193
CC1C2CN2C2CC12C,34.016
CC1(C#N)COC1(C)C,36.533
N=C1NCC12COCO2,29.348
O=CCCOCC=O,30.167
CCC12NC(C1=O)C2C,34.119
COCc1nonc1C,31.349
CN=C1OCC2C(O)C12,31.486
CCC([NH3+])C(C)C(=O)[O-],37.986
CC1CC12COC2(C)C,38.139
Cc1noc2nc[nH]c12,26.096
CC(=O)CC1(CO)CN1,35.885
CC1(O)C(O)CC12CC2,37.466
O=C1C=C2CC3OC1C23,25.326
C#CC(=O)C(=O)N(C)C,34.512
CCCC12C=CCC1O2,33.743
CC(C)C(C)(C)C(C)O,45.722
CCCC(C)C(C)C#N,40.641
O=C1C=CCCCCO1,30.943
CN1CC(=N)OCC1=O,30.683
CC1CC1C1CC1(C)O,38.919
CC12CC(C#N)C1O2,27.266
C1=C2CC=C3CC(C1)C23,28.023
CC12CC1CO2,21.408
CCC(=O)N(C)C=N,32.297
CC12OC1CC(O)C2=O,31.653
CC12CC3(C)N1CC23C,36.086
Nc1ccn2c1CC2,26.939
CN1C(=O)C2(C)CC12C,35.601
NC(=O)c1c[nH]nc1N,30.932
CC1C(O)C(O)C12CC2,36.238
CCCCc1nnon1,31.278
Nc1nocc1NC=O,28.775
OCCC(=NO)C1CC1,36.531
CN(C)C1(C=O)COC1,34.969
N#CCNc1conn1,27.185
C#CCC1CC(C)(C)C1,38.973
C#CCOC(=O)C=O,27.471
COC1C2CC1(C)C2O,35.579
C1CN2CC2CO1,22.876
COC1CC2(C1)CC2C,36.887
CCC1C(C)C1O,31.08
COC1C(=O)C2C(O)C12,31.461
Cc1cnoc1C(N)=O,30.505
N=COc1onnc1N,28.938
N=CN1CCCC1=O,26.889
CN1C2CC(NC=O)C21,32.246
C#CC(=O)C1C(C)C1O,34.099
CC(C)NC(=O)NC=O,36.42
CC(C)C12CC(C1)C2,32.285
CC(=O)N1CCC(O)C1,34.387
N=CNc1ncno1,23.166
CC(C)N(C)C(=O)C=O,37.154
CCNC(C)=O,25.795
CN=C1OCC=C1C=O,30.181
C#CC12CC(C)(C)C1O2,35.342
CNc1ccn(C)n1,29.323
CC(=O)C1CN=COC1,31.269
C#CC1CC=CC12CO2,31.083
OC1CCC2CCC=C12,32.023
COC1CC2CC2C1,29.59
CC1(C)CCC(CO)O1,37.658
CC12OC1C(N)C2C#N,32.413
